bio6,bio11,bio12,bio13,bio2,bio3,bio4,bio5,bio14,bio15,label,fold,decimalLongitude,decimalLatitude
-18.8705,-10.16525,171.0,35.0,14.544042,39.988842,831.86255,17.49975,4.0,70.41031,0,4,86.6327,31.835
-26.322,-17.774416,190.0,58.0,14.573688,27.454659,1476.7374,26.76075,1.0,119.34623,0,1,110.0327,46.235
-7.80825,-0.59541667,612.0,203.0,11.027541,28.239542,1076.0497,31.24175,5.0,116.99919,0,0,117.7827,37.035
-15.971,-7.137708,523.0,162.0,12.844708,29.37276,1178.0961,27.759,2.0,121.4174,0,4,119.4827,40.885000000000005
-15.8695,-5.7687917,31.0,12.0,17.111187,33.408543,1297.6099,35.3485,0.0,105.40252,0,3,84.8827,38.985
-25.306,-16.287416,234.0,63.0,14.162292,38.235386,855.1006,11.73375,1.0,114.88155,0,1,93.0327,35.735
8.39025,16.637125,1010.0,311.0,12.863791,40.622395,616.8504,40.057,2.0,130.53864,0,1,80.8827,27.085
-29.751,-22.229084,87.0,26.0,12.379875,30.743895,1010.4694,10.51675,1.0,109.411835,0,0,77.8827,35.185
-13.668,-3.9647918,348.0,98.0,14.401771,44.66081,639.08856,18.579,1.0,124.71381,0,0,90.5327,29.285
-6.40775,1.0901667,563.0,113.0,11.640229,30.819532,986.72266,31.36125,6.0,75.78873,0,4,110.7327,34.835
-28.93675,-20.133791,307.0,94.0,15.145667,28.701553,1454.3806,23.83275,2.0,116.24935,0,2,108.9827,47.685
-19.76575,-11.072375,479.0,131.0,13.264438,30.996202,1109.622,23.028,5.0,99.03697,0,4,113.9827,39.635000000000005
-25.977,-17.866291,297.0,86.0,13.453062,25.972292,1455.5787,25.82075,2.0,112.470604,0,0,116.5327,44.035
-27.4675,-19.344292,335.0,104.0,13.707354,30.699905,1205.5858,17.182,1.0,121.42272,0,3,100.8327,50.085
-9.21075,-1.1959583,458.0,148.0,11.709916,28.663366,1105.1705,31.6425,3.0,129.78578,0,4,115.4327,38.535
-20.92275,-12.649459,263.0,61.0,14.052375,36.378494,922.0847,17.7055,6.0,78.13576,0,4,79.4827,32.085
0.94875,5.806125,1408.0,242.0,7.9141665,24.51193,898.4151,33.23575,39.0,54.221577,0,3,115.4827,29.885
14.803043,17.993261,2896.0,625.0,5.0709057,36.59351,316.77695,28.660435,50.0,90.02227,0,2,120.9327,22.485
-18.1705,-10.169,629.0,136.0,11.812104,39.43382,675.9233,11.78375,6.0,88.485664,0,4,96.5827,30.185
-16.45325,-7.8470836,121.0,32.0,13.732062,30.064888,1184.8235,29.2215,0.0,97.89357,0,3,104.9327,39.835
-20.687,-12.172292,115.0,31.0,13.101645,27.21727,1306.0266,27.45025,1.0,104.478966,0,0,104.2827,43.035
-21.7415,-14.966249,111.0,34.0,11.708688,24.488117,1378.1609,26.07225,1.0,115.59488,0,4,108.3327,44.735
-18.40075,-10.631875,361.0,84.0,9.2231045,26.659452,867.0844,16.19525,1.0,103.84504,0,2,100.2827,36.885000000000005
-24.86525,-15.2213335,64.0,19.0,15.715625,38.67843,919.21014,15.76625,0.0,108.00263,0,3,84.1827,33.885000000000005
-20.47875,-11.155042,99.0,20.0,15.234563,40.901997,830.72406,16.76775,2.0,58.69511,0,3,84.6327,31.835
-11.63,-3.9913332,544.0,134.0,11.78975,30.810793,981.6955,26.635,3.0,97.78641,0,1,112.0827,36.335
-19.3275,-8.769917,236.0,78.0,15.424125,47.09441,653.1237,13.424,1.0,135.70886,0,3,89.3327,28.485
0.61875,5.7055416,1318.0,188.0,8.196771,25.616112,872.28644,32.61725,43.0,43.741566,0,2,120.2327,30.235
-27.437,-18.772709,282.0,83.0,13.257083,35.589962,900.2446,9.8125,1.0,120.371994,0,4,91.1327,34.835
-21.62725,-13.860458,98.0,31.0,12.323146,25.587662,1347.692,26.53325,0.0,117.47916,0,4,108.7827,44.435
-26.76625,-19.13875,210.0,63.0,12.980729,24.525839,1536.4994,26.1605,1.0,119.90877,0,4,112.9827,46.235
-23.90225,-14.416375,400.0,94.0,13.11025,36.142277,828.23663,12.37175,1.0,101.32584,0,1,99.6327,35.835
-10.004,-2.6791248,625.0,129.0,11.064042,40.68111,599.3403,17.193,3.0,90.31483,0,3,94.2827,29.185
-20.292,-9.907917,648.0,128.0,14.53475,42.209846,714.97864,14.1425,4.0,91.01482,0,4,99.5327,32.385000000000005
13.6,17.917042,2894.0,689.0,6.4134583,38.59867,369.05463,30.21575,18.0,105.33417,0,2,120.5327,22.935
-16.95025,-5.667625,45.0,12.0,17.857916,33.96349,1311.5822,35.629498,0.0,88.92316,0,1,81.8327,39.885000000000005
-24.26625,-16.820541,365.0,104.0,10.656792,33.82142,772.5673,7.24275,3.0,120.0565,0,0,90.5327,30.435
-22.11375,-10.468625,601.0,124.0,15.117375,39.793037,789.5866,15.87625,2.0,91.29174,0,2,101.7827,34.685
-0.43425,4.371,1100.0,188.0,8.333834,27.426556,803.1324,29.95175,13.0,67.47736,0,0,108.1327,31.835
-3.8635,2.3569999,919.0,180.0,9.369396,36.222473,599.03973,22.00275,9.0,88.90938,0,4,102.2327,29.635
-5.482,1.4082916,558.0,148.0,10.793333,29.033262,996.32776,31.69375,3.0,99.48343,0,1,114.0827,35.485
11.853499,19.404917,3274.0,771.0,9.85027,48.426285,369.34985,32.194252,5.0,105.926025,0,3,90.2827,26.535
-19.69775,-11.451125,330.0,81.0,13.260271,36.95187,860.6285,16.1875,2.0,104.91703,0,1,88.6827,32.435
-17.21625,-6.658917,590.0,129.0,15.046875,46.50844,628.5584,15.13675,4.0,92.54461,0,2,98.6327,30.585
-2.42,3.7984166,961.0,177.0,9.498584,28.18989,915.4685,31.275,15.0,62.616135,0,3,112.6827,32.185
-4.58425,1.7650417,703.0,192.0,10.451021,28.997591,986.89014,31.456749,10.0,91.98522,0,1,115.3827,34.485
-20.07525,-12.44575,664.0,144.0,11.210146,35.564903,742.9068,11.445,6.0,92.336655,0,4,94.8327,30.785
-17.67625,-9.78425,44.0,16.0,13.406292,27.8539,1304.4829,30.4545,0.0,109.77291,0,0,98.3327,42.585
-16.05125,-5.616667,57.0,16.0,16.899145,32.59049,1323.4825,35.80175,1.0,94.13091,0,3,83.2827,40.035
-8.556251,-1.3163334,514.0,160.0,11.721896,28.657791,1110.9849,32.34675,4.0,114.03871,0,3,115.1827,36.935
-30.5565,-21.846874,354.0,100.0,13.797188,25.328836,1523.4094,23.91575,2.0,116.763336,0,3,107.8827,49.735
-8.5435,-1.90125,1186.0,168.0,11.082979,34.425873,816.74475,23.65025,34.0,41.506607,0,1,74.8827,33.585
2.01375,8.879375,1456.0,314.0,11.271542,37.060677,656.8381,32.4275,22.0,74.85162,0,1,75.2327,32.885000000000005
-24.9875,-17.073792,323.0,94.0,13.099396,25.879568,1417.007,25.62925,2.0,113.57857,0,4,116.5827,43.385000000000005
-15.51325,-5.5724583,32.0,12.0,16.85277,33.089252,1293.0511,35.418,0.0,104.877304,0,3,85.5327,39.385000000000005
-26.9015,-18.085958,155.0,50.0,14.069813,36.30732,916.8775,11.8505,0.0,126.012634,0,3,88.0327,36.785
-11.25,-3.6916666,514.0,107.0,11.380938,30.021532,974.6982,26.65925,2.0,87.84055,0,4,108.8327,36.135000000000005
-15.60725,-6.6915417,711.0,146.0,12.230979,40.339973,638.4099,14.7125,3.0,91.227646,0,4,101.8327,31.035
-21.92725,-13.691999,179.0,36.0,13.730792,36.019207,902.8406,16.1935,4.0,59.870953,0,3,78.53269999999999,32.685
-28.13375,-21.538958,236.0,70.0,11.537604,24.992508,1340.6082,18.0305,1.0,117.70075,0,1,99.6327,48.435
-20.006,-10.992583,315.0,94.0,13.58398,27.533604,1321.1674,29.33,4.0,107.800735,0,2,110.0327,40.485
-19.822,-11.628875,198.0,49.0,13.058854,32.356934,1019.1649,20.53675,0.0,107.66539,0,0,85.7827,42.035
-15.65775,-5.6535416,32.0,12.0,16.901146,33.1244,1295.6716,35.3655,0.0,104.877304,0,3,85.1827,39.185
-26.797,-17.43871,163.0,43.0,14.187313,32.63064,1081.5151,16.6815,1.0,102.02084,0,1,95.7327,38.685
-28.95075,-20.0985,232.0,74.0,14.376229,28.328522,1387.9902,21.7975,1.0,122.57169,0,2,99.8327,49.585
-17.727,-9.689875,176.0,41.0,12.960792,31.193993,1065.8572,23.822,1.0,98.25842,0,1,87.1327,42.385000000000005
-23.4135,-14.177667,475.0,108.0,12.589104,34.227192,854.77313,13.3675,2.0,101.113846,0,4,100.7327,37.485
-7.39775,-1.2487082,801.0,143.0,9.5424795,33.11492,691.1592,21.4185,7.0,76.95925,0,2,104.0827,32.235
-1.74325,3.9467082,1040.0,211.0,8.86752,26.851746,915.4661,31.28075,19.0,62.292675,0,0,115.3327,32.285
11.079259,14.751358,2135.0,237.0,6.292438,31.085707,511.12866,31.321482,110.0,24.9222,0,0,121.2327,25.135
-12.94325,-4.25175,466.0,129.0,13.28975,32.37553,1038.4785,28.1055,2.0,107.16318,0,2,112.6827,37.335
-26.53975,-19.547083,239.0,72.0,12.254666,26.493427,1316.8309,19.71575,1.0,119.41683,0,1,99.9827,48.585
-22.4895,-15.630084,118.0,35.0,11.865125,24.42766,1402.32,26.083,1.0,108.85289,0,4,108.2827,44.835
-25.82,-16.916292,285.0,83.0,13.756312,37.27695,873.51715,11.083,1.0,120.193146,0,0,91.4327,34.635000000000005
-27.02025,-17.75496,44.0,16.0,15.058625,36.917217,938.3859,13.77,0.0,124.39091,0,2,82.03269999999999,34.335
0.13525,5.1044583,1628.0,238.0,7.829479,26.216896,803.8457,29.9995,49.0,47.091835,0,0,113.9327,27.435
-6.04325,0.5097083,749.0,214.0,10.594271,29.434254,992.9508,29.94975,9.0,103.58473,0,4,118.0327,35.035
-23.908,-14.568334,75.0,21.0,15.202042,38.28651,903.38556,15.798,1.0,100.0054,0,4,84.9327,33.235
-15.09725,-6.320375,43.0,13.0,16.268875,33.723816,1219.312,33.14425,0.0,91.37073,0,0,87.4327,38.635000000000005
-15.6005,-6.1820416,38.0,13.0,16.835625,35.754105,1148.453,31.48675,0.0,100.181656,0,2,85.0827,37.635000000000005
-26.33,-18.089874,214.0,62.0,13.21948,24.427816,1537.7312,27.7865,1.0,119.30712,0,3,114.1827,44.185
-21.07525,-12.912209,97.0,23.0,13.495209,35.40307,906.0433,17.0435,2.0,74.29185,0,3,79.03269999999999,33.135000000000005
-15.4375,-5.0470414,35.0,9.0,16.775959,32.99058,1282.3102,35.41325,0.0,78.0962,0,4,80.3827,39.435
-17.31975,-7.6013746,38.0,10.0,15.507062,36.184113,1017.9333,25.53625,1.0,78.494934,0,3,94.8327,36.535
-23.81875,-14.443417,304.0,73.0,14.12725,38.061657,851.6902,13.298,2.0,104.55532,0,2,94.7827,34.885000000000005
-15.16225,-6.2625,187.0,43.0,13.499354,32.844345,1005.42474,25.93875,1.0,86.68093,0,0,102.5827,37.985
-0.23325,4.5412083,1190.0,189.0,7.393021,23.35388,897.1921,31.42325,32.0,48.485607,0,2,118.9827,31.085
1.3215,5.8908334,1435.0,238.0,7.44675,25.468117,791.685,30.561,25.0,61.088005,0,4,109.4327,29.485
-28.74775,-20.143,50.0,18.0,13.6779995,34.367912,946.70526,11.051,0.0,124.844055,0,1,81.28269999999999,34.335
-26.87125,-18.222292,60.0,22.0,14.570416,35.345573,967.10394,14.3515,0.0,125.730194,0,0,78.9327,35.335
-10.142,-2.0735002,469.0,148.0,12.192625,29.905874,1083.7668,30.628,2.0,125.866585,0,0,114.8827,38.885000000000005
1.742,6.860708,1884.0,337.0,8.208709,29.101929,723.54553,29.94875,48.0,61.326233,0,3,117.7827,27.535
-22.014,-13.845208,104.0,31.0,14.41125,35.163757,1008.1364,18.96925,0.0,113.00668,0,1,88.6827,38.685
-25.3545,-15.333292,438.0,96.0,13.472792,36.09541,856.01917,11.971,3.0,92.45649,0,4,98.4327,34.185
-14.58275,-7.107125,579.0,124.0,10.9436455,38.152107,649.48413,14.1015,4.0,93.55388,0,2,93.8327,29.985
-14.87575,-4.414125,30.0,9.0,17.501896,34.660652,1251.3419,35.61925,0.0,84.84407,0,0,82.4327,38.035
-27.79275,-19.277082,246.0,70.0,14.5807705,27.624123,1477.4017,24.99,1.0,117.607635,0,3,111.2327,46.935
-17.379,-6.533375,717.0,128.0,14.791104,42.919727,672.2772,17.08325,4.0,83.31922,0,1,102.4327,32.585
-20.4465,-12.287042,186.0,35.0,12.659812,41.722347,669.4632,9.8965,5.0,60.02476,0,2,87.1827,29.585
1.382,6.3629165,1311.0,201.0,7.1370625,23.061092,861.3638,32.3305,44.0,47.867733,0,0,112.6827,28.885
-20.74375,-11.149542,426.0,108.0,14.247812,39.72346,808.6267,15.12375,3.0,112.21937,0,2,91.6827,31.435
-13.53,-5.0484166,458.0,108.0,12.685062,30.846073,1043.5835,27.59375,2.0,96.26602,0,4,109.1827,37.135000000000005
-18.781,-12.451959,619.0,101.0,9.171166,30.831596,774.96216,10.965,14.0,51.128628,0,2,77.5827,31.835
-22.85675,-12.548083,643.0,129.0,13.805792,38.700954,768.54205,12.81625,3.0,91.190605,0,0,100.5827,33.835
-21.7375,-12.818125,611.0,140.0,12.74023,36.984215,779.2434,12.71025,5.0,100.80986,0,4,93.9327,32.085
1.84525,9.084084,1910.0,512.0,10.776605,46.397385,479.47498,25.072,7.0,115.164345,0,4,85.3827,27.535
1.81375,6.788292,1493.0,218.0,8.229438,26.43359,836.3028,32.94625,47.0,47.28577,0,0,113.7327,27.635
-20.20775,-11.442125,354.0,96.0,13.691438,30.387602,1177.225,24.84825,2.0,109.15889,0,0,112.8827,40.835
-16.753,-5.384208,54.0,14.0,17.941395,34.161236,1300.6898,35.76675,0.0,87.88354,0,2,81.8327,40.235
-25.4225,-18.184708,190.0,55.0,12.592896,24.147566,1512.7761,26.727251,1.0,116.04796,0,3,112.0327,45.785
-29.54425,-22.014957,256.0,77.0,13.1918335,27.540504,1353.307,18.3555,1.0,116.73582,0,1,99.3827,49.085
-13.6415,-5.8971667,511.0,100.0,11.159833,31.176855,876.97266,22.15375,1.0,86.02584,0,4,104.1827,35.135000000000005
-18.03825,-10.818,655.0,138.0,10.321563,34.45747,716.26013,11.91625,6.0,91.904594,0,2,93.9327,30.385
-3.775,2.10825,859.0,161.0,9.671562,30.046173,847.4498,28.414,10.0,69.25971,0,3,110.3827,33.185
-24.66775,-17.165543,221.0,66.0,11.260959,31.397964,915.4376,11.1975,1.0,120.832306,0,4,90.4827,35.185
-17.244,-8.437625,41.0,13.0,14.240896,28.644205,1319.2584,32.4725,0.0,97.7232,0,1,100.3327,41.985
-16.67925,-6.900167,25.0,7.0,16.541355,35.736694,1115.2654,29.6075,0.0,73.773926,0,4,93.2827,39.735
-17.65625,-8.8765,78.0,23.0,13.558063,27.967888,1293.8354,30.821,0.0,109.87596,0,4,104.6327,42.035
-19.0045,-10.801416,342.0,92.0,13.040937,29.305971,1185.5973,25.49475,2.0,105.22382,0,0,113.5827,41.085
-21.3525,-12.379125,83.0,23.0,14.601063,39.38994,837.59344,15.7155,1.0,89.717094,0,2,83.4827,32.185
-27.31525,-19.577042,204.0,56.0,13.121104,23.740011,1599.9681,27.95475,2.0,111.941345,0,2,116.5327,47.535
-14.865816,-6.885544,555.0,172.0,11.132993,26.105179,1206.8612,27.780867,2.0,117.59111,0,1,120.9827,40.835
-21.64575,-14.128417,316.0,86.0,12.650521,26.240177,1348.4517,26.56475,2.0,108.06157,0,2,115.1827,42.335
-16.31375,-7.8489165,197.0,59.0,13.229375,29.539581,1158.2562,28.4715,1.0,105.88334,0,4,107.0827,39.435
-20.376,-12.689792,126.0,37.0,12.122916,25.001375,1359.134,28.113,1.0,108.259995,0,4,109.0827,43.135000000000005
-25.68875,-16.705208,226.0,64.0,14.017479,37.723988,874.5383,11.46925,1.0,117.870575,0,0,92.2827,35.635000000000005
-5.64825,1.2285835,569.0,154.0,10.787479,28.948212,1000.1767,31.6165,4.0,99.77289,0,2,114.4327,35.435
-11.62475,-3.899625,543.0,135.0,12.004833,31.032671,997.355,27.05975,3.0,98.44208,0,1,112.2327,36.485
-25.689,-17.793875,227.0,68.0,13.312312,25.36355,1491.3035,26.796999,1.0,118.129135,0,1,114.6327,47.685
-11.12425,-4.820375,1016.0,254.0,10.093146,40.680946,554.7494,13.68625,16.0,88.04224,0,3,81.0827,29.735
4.2702703,8.585316,1485.0,211.0,6.717928,25.205173,741.46704,30.923243,46.0,45.93572,0,1,120.8327,27.785
-28.291,-19.896042,330.0,103.0,14.11675,26.120966,1525.1448,25.75275,3.0,113.86935,0,3,118.8327,45.985
-17.676,-7.9759583,352.0,95.0,14.018395,30.115677,1173.2396,28.8725,3.0,104.29197,0,1,109.3327,38.935
-13.27275,-3.510375,33.0,8.0,16.833395,34.98139,1188.4799,34.84825,0.0,76.38287,0,0,81.9327,37.435
-8.323,-0.62349993,507.0,123.0,12.040625,30.246176,1030.9989,31.48575,4.0,93.08855,0,1,111.6327,36.135000000000005
-10.9085,-4.8658333,626.0,113.0,9.398292,29.137472,841.02795,21.3465,5.0,78.71886,0,1,106.4327,34.935
-21.211,-12.401333,93.0,29.0,12.980458,25.771112,1375.6368,29.15725,1.0,108.21541,0,3,101.8827,43.385000000000005
-1.91075,3.9840417,999.0,184.0,8.967667,27.306522,899.8532,30.93,17.0,60.816185,0,4,113.1327,31.835
-14.89575,-6.9162498,492.0,109.0,10.944146,39.311573,626.41016,12.94375,4.0,93.28628,0,1,93.8327,28.685
4.711111,7.946296,1558.0,205.0,4.6817904,19.29898,730.7269,28.970371,59.0,40.213932,0,1,121.1327,27.685
-17.07025,-9.299583,68.0,21.0,13.058646,28.787634,1213.5293,28.29175,0.0,100.181656,0,0,98.6327,41.835
-26.36275,-17.083668,510.0,113.0,12.477041,34.305626,860.54816,10.0075,5.0,92.52435,0,3,97.9827,33.835
10.5245,18.392958,1043.0,317.0,11.756208,37.61475,587.46686,41.77875,3.0,136.68187,0,1,83.9327,24.985
-17.7055,-10.355208,448.0,69.0,10.761437,44.780083,525.6404,6.32625,11.0,45.624496,0,0,86.9327,27.735
-10.66375,-2.1920416,40.0,8.0,14.980291,34.32304,1096.4312,32.98125,0.0,69.11412,0,3,81.4827,36.835
-26.38075,-18.272501,282.0,64.0,12.642521,29.804438,1103.4789,16.0375,1.0,98.15225,0,1,85.7827,42.685
-0.1505,5.3584585,1159.0,180.0,8.22852,25.685633,894.41626,31.885,27.0,53.19896,0,3,113.6327,30.635
-24.140501,-16.147459,405.0,116.0,12.800021,26.592886,1336.1703,23.99275,3.0,110.2174,0,0,117.2827,42.785
-27.45175,-18.428583,137.0,44.0,14.749687,36.802223,941.3613,12.6265,0.0,123.79263,0,1,86.8827,35.685
-14.2825,-6.5794168,621.0,110.0,10.52925,32.04812,789.46454,18.572,3.0,81.75521,0,3,104.5327,34.485
4.16775,7.7504582,1211.0,181.0,6.6699796,23.80945,757.5879,32.18175,19.0,63.184696,0,2,107.3827,29.735
-17.04725,-8.020125,43.0,14.0,14.430042,28.196892,1366.9163,34.12875,0.0,102.951195,0,3,102.7827,41.635000000000005
-19.02075,-11.267375,302.0,69.0,12.719167,38.09959,791.4893,14.36325,3.0,95.23982,0,4,88.1327,31.335
-30.86175,-21.817833,387.0,107.0,14.216771,26.678873,1458.7024,22.42675,3.0,114.12101,0,3,108.0827,49.385000000000005
-15.2435,-4.7645416,29.0,8.0,17.12577,33.750683,1271.8767,35.4985,0.0,87.767914,0,0,81.1827,38.785
-1.54275,4.2906246,985.0,174.0,9.193104,28.10509,881.4181,31.167,16.0,63.177235,0,3,111.7827,32.035
-8.2345,-0.7624583,481.0,151.0,11.384396,28.085175,1086.444,32.30075,3.0,121.32025,0,4,114.8827,37.585
-21.35075,-12.884625,181.0,29.0,13.346063,42.829376,678.00903,9.81025,0.0,60.888695,0,1,85.4327,29.785
-16.57925,-8.88925,634.0,141.0,11.786813,38.448944,703.55225,14.0765,4.0,94.29653,0,0,95.4827,30.735
-24.95625,-17.290916,323.0,93.0,13.160666,26.116192,1413.8688,25.4365,2.0,113.16701,0,4,116.4327,43.335
-21.775,-12.859625,684.0,147.0,12.709625,37.605225,762.12994,12.0225,6.0,94.53789,0,3,93.6327,31.085
-15.6345,-6.6445417,766.0,161.0,12.245271,42.548588,604.40485,13.145,2.0,95.78085,0,3,101.3827,29.435
-17.92625,-8.39725,366.0,96.0,14.02027,30.553074,1162.3053,27.962,3.0,106.93449,0,1,109.8327,39.335
-22.69575,-13.692541,113.0,31.0,14.544209,37.37862,911.07733,16.21475,1.0,108.18328,0,1,92.4827,36.685
-17.878,-8.5235,235.0,37.0,15.046875,46.77082,637.4758,14.2935,2.0,56.90109,0,1,85.7827,29.385
-16.793499,-7.7269163,163.0,39.0,14.59275,36.673035,934.91,22.998,2.0,93.631256,0,0,97.6827,36.085
-27.70925,-19.732082,250.0,69.0,13.837208,25.366915,1559.3726,26.839,2.0,107.073265,0,2,117.0327,46.135000000000005
-27.20175,-18.365208,94.0,29.0,14.092979,35.507633,938.9337,12.48825,0.0,116.53764,0,0,85.3827,34.935
-19.92275,-9.729375,23.0,7.0,16.220854,36.638046,1041.6615,24.3505,0.0,81.99733,0,3,93.4327,38.085
-5.648,0.8767083,735.0,201.0,10.479479,29.1812,992.0476,30.26375,10.0,100.45942,0,4,118.0327,34.835
-21.17775,-13.288583,102.0,30.0,12.970875,26.284101,1368.7773,28.171,1.0,107.675705,0,2,105.4327,44.185
-0.88275,4.04575,1210.0,205.0,8.250667,27.384014,794.27277,29.24675,17.0,64.414024,0,0,109.5327,31.485
-27.309,-19.612457,91.0,35.0,12.155271,32.7525,907.84406,9.8035,1.0,143.6762,0,4,80.28269999999999,32.835
-16.87975,-8.976459,444.0,122.0,13.149041,29.549736,1218.3268,27.61825,2.0,108.34601,0,2,115.9827,40.935
-18.845499,-11.098875,59.0,20.0,12.89902,27.45115,1274.7291,28.1435,0.0,107.97157,0,1,98.0827,43.035
-0.5055,4.6706667,1286.0,209.0,8.280125,25.782131,884.12134,31.61025,33.0,49.12252,0,2,118.8827,30.685
-16.1285,-6.3624997,381.0,98.0,14.380792,31.55118,1133.2572,29.45075,3.0,97.07571,0,4,108.5827,37.935
-14.155,-6.029042,547.0,140.0,12.431105,32.04533,976.11725,24.63725,3.0,102.39044,0,1,112.3327,36.935
1.8965,6.7671247,1390.0,209.0,7.8973336,25.391314,841.858,32.999,45.0,46.85344,0,4,111.6827,27.185
-2.0685,3.0606666,1274.0,213.0,8.168021,27.38695,797.08295,27.756,23.0,62.054737,0,1,110.7327,30.735
-20.6815,-13.375417,363.0,61.0,10.619396,41.757683,575.5456,4.7495,8.0,53.61791,0,1,87.0327,27.985
-27.27725,-18.767708,195.0,59.0,13.07625,34.951553,908.9512,10.13525,1.0,121.20152,0,0,90.2827,36.385000000000005
-24.67525,-16.814333,334.0,104.0,13.569375,29.953976,1230.8739,20.6255,2.0,122.96549,0,2,101.8827,49.035
3.0335,9.267917,1742.0,500.0,10.456562,41.408028,522.71515,28.286,12.0,108.43725,0,2,79.1327,29.985
-29.23675,-20.941,279.0,85.0,14.167645,25.376404,1595.9545,26.59325,2.0,112.797226,0,2,118.0327,46.585
-15.40175,-4.7735834,31.0,8.0,17.086311,33.560318,1273.2128,35.510498,0.0,86.18639,0,0,80.78269999999999,39.235
-18.973,-11.84475,655.0,138.0,10.369521,34.888664,713.87286,10.74875,8.0,86.50818,0,4,95.8827,30.235
-21.694,-14.227291,292.0,79.0,12.268625,25.17067,1375.2633,27.04775,2.0,107.14672,0,2,114.9327,42.535
-25.387,-16.941584,139.0,42.0,13.846416,35.140736,951.63684,14.01575,0.0,116.77023,0,2,87.3327,35.235
-19.6945,-11.057542,48.0,15.0,14.708604,35.23209,1026.2888,22.05325,0.0,106.1731,0,3,91.3827,38.785
-22.28325,-11.851125,636.0,125.0,14.035084,39.022655,774.61707,13.68325,3.0,89.71279,0,0,100.1827,33.635000000000005
-15.45375,-5.829125,15.0,5.0,16.40873,33.735573,1211.6094,33.1855,0.0,78.42444,0,4,92.0327,39.985
-25.629,-17.864584,237.0,62.0,14.160209,27.254232,1450.3887,26.327,2.0,107.11625,0,1,115.6327,46.085
-27.20425,-19.066,216.0,67.0,14.24125,27.973248,1423.8695,23.706,1.0,126.35565,0,0,107.3827,47.035
-11.437,-3.0541666,505.0,109.0,12.109125,43.779263,574.29785,16.2225,3.0,87.46208,0,4,91.0327,28.135
1.21175,7.7075834,1557.0,318.0,9.001771,40.57639,484.89377,23.3965,6.0,88.65245,0,1,93.9827,27.585
6.7005,13.311292,1572.0,382.0,9.231188,43.998367,445.49606,27.68125,6.0,99.553955,0,1,87.6327,26.835
-25.5575,-17.9145,217.0,56.0,13.770083,26.077604,1498.4329,27.24675,2.0,105.92787,0,1,115.7327,46.335
-26.1465,-18.086834,216.0,61.0,13.62077,25.57555,1506.0077,27.1105,1.0,114.784676,0,1,114.5827,47.035
-21.2705,-14.953542,116.0,39.0,10.820666,24.667688,1238.931,22.59525,1.0,121.27255,0,3,99.5327,44.335
-27.267,-17.911417,266.0,77.0,14.857875,29.722141,1336.6931,22.72225,1.0,117.88108,0,2,102.5827,47.635000000000005
-28.4725,-21.458708,98.0,27.0,11.1866665,29.420208,976.6102,9.55125,1.0,98.9866,0,0,77.78269999999999,35.085
-13.95675,-3.957375,32.0,9.0,17.241041,35.22786,1206.5226,34.98475,0.0,81.68033,0,0,82.2327,37.635000000000005
-26.00225,-17.1435,281.0,82.0,13.917833,37.140965,893.2282,11.47075,1.0,120.79492,0,4,91.0327,34.585
-17.79625,-9.723875,35.0,10.0,14.097187,33.846584,1049.2688,23.854,0.0,92.0298,0,3,91.6827,39.235
-15.48575,-8.207417,390.0,102.0,12.23973,28.117434,1217.1945,28.045,2.0,100.638916,0,1,115.0327,40.785
0.70975,5.901375,1471.0,235.0,8.010062,25.62892,847.295,31.96375,43.0,51.899963,0,1,113.7827,28.735
-16.855999,-5.2402496,49.0,12.0,18.352083,34.909138,1289.1394,35.715,0.0,85.32038,0,1,81.28269999999999,40.235
-5.3745,1.4382917,596.0,106.0,10.893917,29.634844,969.1435,31.386,7.0,70.06558,0,3,109.8827,34.585
-13.4945,-4.391958,589.0,127.0,13.677,45.284706,616.8369,16.70775,3.0,89.99921,0,0,97.8827,30.185
-24.75075,-18.03875,100.0,16.0,10.757854,27.916557,1014.55164,13.785,2.0,42.694496,0,3,76.3827,34.885000000000005
-18.99175,-12.3435,104.0,31.0,11.36625,24.43698,1333.0918,27.52075,1.0,112.83437,0,2,107.1827,43.835
15.353846,17.96923,2170.0,252.0,3.9166667,25.18134,422.99872,30.907692,111.0,26.608229,0,4,127.2827,26.285
-22.83025,-12.427459,680.0,133.0,13.855854,39.08921,756.33624,12.6165,3.0,89.27868,0,0,100.6827,33.785
0.49475,5.6824584,1128.0,167.0,7.6945205,24.689028,872.4392,31.6605,29.0,49.151962,0,1,112.3827,30.135
-5.83325,1.3830416,576.0,106.0,11.51798,30.571333,986.3968,31.8425,6.0,71.87509,0,3,110.1327,34.735
-27.30275,-17.618584,253.0,64.0,13.579854,33.91466,959.53674,12.7385,2.0,102.54485,0,1,96.8827,38.185
-26.885,-17.344418,61.0,19.0,15.503417,37.432495,950.8715,14.532,0.0,114.6318,0,3,83.9327,34.435
-2.1685,3.6518748,982.0,175.0,9.554875,29.619713,844.70667,30.09,12.0,66.377106,0,2,110.4827,32.335
-25.34475,-16.075874,542.0,114.0,12.415375,34.301353,839.7147,10.85025,5.0,90.57926,0,0,99.8327,34.385000000000005
-12.69675,-4.330375,477.0,107.0,12.518771,31.301231,1007.9273,27.29775,2.0,92.16572,0,3,108.7827,36.535
-21.7445,-13.044541,214.0,68.0,13.040208,27.184515,1298.9324,26.22475,1.0,114.50583,0,0,111.5327,41.935
